idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15;;;
14095,Jamaica Kiss,Milk / Float / Shake,Alcoholic,Fill a tumbler with ice cubes. Add a shot of Tia Maria and a shot of Jamaican light rum. Fill the tumbler with milk. Blend until smooth and serve immediately.,http://www.thecocktaildb.com/images/media/drink/urpvvv1441249549.jpg,Coffee liqueur,Light rum,Ice,Milk,,,,,,,,,,;;;
;;;
"14097,PEZ,Shot,Alcoholic,""mix all three ingredients together over ice in tumbler. shake well. for shot, strain ice. for drink, retain ice. adjust sour mix ratio to taste."",,Spiced rum,Chambord raspberry liqueur,Sour mix,,,,,,,,,,,";;;
;;;
"14099,Robyn,Ordinary Drink,Alcoholic,""Pour the vodka into a highballglass, add russian 'til the glass is a little more than half-full, fill up with fruitsoda and top it with a drop of lime juice."",,Vodka,Schweppes Russchian,Lime juice,Carbonated soft drink,,,,,,,,,,";;;
;;;
14101,White Spider #1,Cocktail,Alcoholic,Pour over lots of ice.,,Vodka,White Creme de Menthe,,,,,,,,,,,,;;;
;;;
14103,Copenheering,Cocktail,Alcoholic,Mix Cherry Heering and vodka and pour into a ice cold glass filled with crushed ice. Garnish with a twist of lemon peel.,,Cherry Heering,Vodka,Lemon peel,,,,,,,,,,,;;;
;;;
14105,Squashed Frog,Shot,Alcoholic,Pour Midori then Advocaat in glass. Add a few dashes of grenadine and then float Bailey's on top.,,Midori melon liqueur,Advocaat,Bailey's irish cream,Grenadine,,,,,,,,,,;;;
;;;
14107,Absolut Summertime,Cocktail,Alcoholic,Add all ingredients except lemon to shaker filled with ice. Cover and shake vigorously. Strain contents into ice filled collins glass. Garnish with lemon.,http://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Absolut Citron,Sweet and sour,Sprite,Soda water,Lemon,,,,,,,,,;;;
;;;
"14109,The Jack Hammer,Shot,Alcoholic,""Pour both shots into one shot glass, straight up!"",,Jack Daniels,Gold tequila,,,,,,,,,,,,";;;
;;;
"14111,Paralyzer #1,Cocktail,Alcoholic,""Built in a 8-10 oz zombie or collins glass,over ice .First add the tequila, vodka & kahlua.fill glass 1/2 full with coke,then top with light cream or milk.There is no garnish. but stir gently with straw."",,Tequila,Vodka,Kahlua,Light cream,Coca-Cola,,,,,,,,,";;;
;;;
"14113,Pink Panther #2,Soft Drink / Soda,Alcoholic,""Add all the ingredients into the glass, and stir for a moment."",,Vodka,Lime,Grape soda,,,,,,,,,,,";;;
;;;
14115,Red Alert,Cocktail,Alcoholic,Shake all ingredients together and serve,,Tequila,Banana liqueur,Sloe gin,Sweet and sour,,,,,,,,,,;;;
;;;
14117,The Terminator,Shot,Alcoholic,Pour in your favorite shot glass and enjoy. Ahh... so smoothe!,,Jägermeister,Southern Comfort,,,,,,,,,,,,;;;
;;;
14119,San Juan Tea,Punch / Party Drink,Alcoholic,Shake liquor and sour mix. Garnish with lemon wedge.,,Bacardi Limon,151 proof rum,Sour mix,Coca-Cola,,,,,,,,,,;;;
;;;
"14121,Smooth Sailin',Punch / Party Drink,Alcoholic,""Mix all ingredients in a medium-sized bowl. Freeze in small airtight containers. To serve, remove from freezer and let thaw about 10 minutes. Scrape or scoop into stemmed glasses. Serve with straws, if desired. Makes 14 six-ounce drinks."",,Cranberry juice,Ginger ale,Lemonade,Bourbon,,,,,,,,,,";;;
;;;
14123,Buzzer's red cream soda,Punch / Party Drink,Alcoholic,Place crushed ice in blender (at least 5 cup size) Add other ingredients in order given (alcohol first) Blend until ice crystals are thoroughly mixed and drink turns red.,,Light rum,Gin,Vodka,Yukon Jack,Triple sec,Grenadine,Lemonade,,,,,,,;;;
;;;
14125,Formula 3,Cocktail,Alcoholic,Add the 2 rums and vodka together in a beer mug. Then add the other 2 ingredients to it. Then top off the beer mug with lemonade.,,White rum,Rum,Vodka,Grenadine,Blue Curacao,Lemonade,,,,,,,,;;;
;;;
14127,Leg spreader,Ordinary Drink,Alcoholic,Mix in glass and enjoy,,Tequila,Vodka,Gin,Rum,,,,,,,,,,;;;
;;;
14129,Gorilla Milk,Milk / Float / Shake,Alcoholic,Shake and serve.,,Ice,Vodka,Dark Creme de Cacao,Milk,,,,,,,,,,;;;
;;;
14131,Golden Miller,Cocktail,Alcoholic,Mix above ingred. together with LOTS of crushed ice. Enjoy!,,Amaretto,Grand Marnier,Creme de Cacao,Orange juice,,,,,,,,,,;;;
;;;
"14133,Cosmopolitan Martini,Cocktail,Alcoholic,""Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass."",http://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,Cointreau,Vodka,Lime,Cranberry juice,,,,,,,,,,";;;
;;;
14135,Strawberry Surprise,Soft Drink / Soda,Alcoholic,Add ice and shots in a hurricane or other tall glass. Add 1/2 of the sprite. Shake Well Add rest of sprite. Finished ingredient should look similar to pink lemonade. Enjoy!,,Ice,Light rum,Strawberry syrup,Pina colada mix,Sprite,,,,,,,,,;;;
;;;
14137,Rensselaer Slam,Coffee / Tea,Alcoholic,Mix liquor with hot coffee.,,Coffee,Irish cream,Coffee brandy,Rum,,,,,,,,,,;;;
;;;
"14139,Firetruck,Shot,Alcoholic,""Serve in a Shotglass, and toss it straight down."",,Jägermeister,Ginger ale,,,,,,,,,,,,";;;
;;;
14141,Brevann (Springwater),Ordinary Drink,Alcoholic,Everything goes in a highballglass with ice. Pour Seven Up or Sprite on the top Garnish with lemon and some other fresh fruit. Drink with a straw,,Vodka,Banana liqueur,Sour mix,7-Up,,,,,,,,,,;;;
;;;
14143,Carrot Cake #1,Shot,Alcoholic,Fill highball glass with ice. Place a tsp. (float) of Goldschlager in glass. Fill rest of glass with Irish Creme and Coffee Liqueur. Shake. Pour into shot glasses.,,Goldschlager,Bailey's irish cream,Coffee liqueur,,,,,,,,,,,;;;
;;;
14145,Dit Kicker,Other/Unknown,Alcoholic,Pour the fruit punch into a glass. Add the Vodka and Schnapps. The correct amount of lemon juice all depends on personal preference. A couple of splashes is a good mix to start with.,,Fruit punch,Vodka,Peach schnapps,Lemon juice,,,,,,,,,,;;;
;;;
14147,Slimer,Other/Unknown,Alcoholic,Add liquer first. Use a glass beverage container to highlight the the green color.,,Spiced rum,Surge,,,,,,,,,,,,;;;
;;;
14151,Reynolds Special,Ordinary Drink,Alcoholic,In a tall glass pour a generous shot or two of gin and a roughly equal amount of grapefruit juice add plenty of ice fill with tonic (preferably diet) lime twist is optional,,Gin,Grapefruit juice,Ice,Tonic water,,,,,,,,,,;;;
;;;
14153,Carrot Cake #2,Shot,Alcoholic,Fill mixing cup up with ice Add ingredients Shake and strain,,Bailey's irish cream,Butterscotch schnapps,Cinnamon schnapps,,,,,,,,,,,;;;
;;;
14155,Woody Woodpecker,Cocktail,Alcoholic,Shake Cachaca and juice with ice. Fill it in the glas. Add Galiano.,,Cachaca,Orange juice,Galliano,Ice,,,,,,,,,,;;;
;;;
14157,Ziemes Martini Apfelsaft,Ordinary Drink,Alcoholic,Serve without ice. At least the juice shold have room temperature.,,Vermouth,Apple juice,,,,,,,,,,,,;;;
;;;
14159,Pitbull on Crack #1,Shot,Alcoholic,chill and serve,,Gold tequila,Jägermeister,Jim Beam,151 proof rum,,,,,,,,,,;;;
;;;
"14161,Bullshot,Cocktail,Alcoholic,""Combine the ice, vodka and beef boullion in a mixing glass, add salt and pepper to taste. Stir. Strain into a chilled wineglass."",,Vodka,Beef bouillon,Ice,Salt,Black pepper,,,,,,,,,";;;
;;;
"14163,Salty Dog #2,Cocktail,Alcoholic,""Combine the grapefruit juice, vidka sugar and 4 or 5 ice cubes in a mixing glass, and stir gently with a bar spoon to dissolve the sugar and combine the ingredients. Strain into a chilled wineglass. Add 1 ice cube to the wineglass if desired."",,Grapefruit juice,Vodka,Powdered sugar,Ice,,,,,,,,,,";;;
;;;
"14165,Fiery Balls of Death,Shot,Alcoholic,""Pour the shit in the shot glass. Light on fire, pray for your life and down it."",,151 proof rum,Everclear,Triple sec,,,,,,,,,,,";;;
;;;
"14167,Vodka Martini,Ordinary Drink,Alcoholic,""Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve."",http://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,Vodka,Dry Vermouth,Olive,,,,,,,,,,,";;;
;;;
14169,KiBa,Ordinary Drink,Non alcoholic,Pour all ingredients into a highball glass over ice cubes and serve.,,Cherry juice,Banana,,,,,,,,,,,,;;;
;;;
"14171,Passion Chi-Chi,Other/Unknown,Alcoholic,""Mix all ingredients together in a mixer, and then put them in a glass with all ice."",,Vodka,Passion fruit juice,Coconut milk,Sugar,Ice,,,,,,,,,";;;
;;;
"14173,Volga Boatman,Cocktail,Alcoholic,""Combine the orange juice, vodka and kirsch in a mixing glass and add the ice cubes. Place a shaker on top of the glass and, grasping them firmly together with both hands, shake vigorously. Remove the shaker and strain into a cocktail glass."",,Orange,Vodka,Kirschwasser,Ice,,,,,,,,,,";;;
;;;
"14175,Shark Bite,Shot,Alcoholic,""Fill a shaker with ice. Add the spiced rum, light rum, sour, and blue curacco. Shake the ingredients well. Strain into a rocks glass. Garnish with three drops of grenadine."",,Spiced rum,Light rum,Blue Curacao,Sour mix,Grenadine,,,,,,,,,";;;
;;;
"14177,Honolulu Cooler,Cocktail,Alcoholic,""Pack a tall glass with crushed ice, add lime juice and southern comfort. Fill with pineapple juice and stir."",,Lime,Southern Comfort,Pineapple juice,,,,,,,,,,,";;;
;;;
14179,Pepper Slammer,Soft Drink / Soda,Alcoholic,add southern comfort to glass with ice. fill with dr. pepper pop.,,Southern Comfort,Dr. Pepper,,,,,,,,,,,,;;;
;;;
"14181,Cafe Savoy,Coffee / Tea,Alcoholic,""Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir."",http://www.thecocktaildb.com/images/media/drink/vqwptt1441247711.jpg,Coffee,Milk,Triple sec,Brandy,,,,,,,,,,";;;
;;;
14183,Pearl Harbour,Ordinary Drink,Alcoholic,Straight with ice.,,Vodka,Midori melon liqueur,Pineapple juice,,,,,,,,,,,;;;
;;;
14185,Fireball,Shot,Alcoholic,Pour the cinnamon schnapps in shot glass and add the dash of Tabasco Sauce. Then shoot.,,Cinnamon schnapps,Tabasco sauce,,,,,,,,,,,,;;;
;;;
14187,Italian Ice,Other/Unknown,Alcoholic,Shake Well - Do not stir. Best if served with crushed ice.,,Vodka,Blue Curacao,Chambord raspberry liqueur,Sour mix,7-Up,,,,,,,,,;;;
;;;
"14189,Barcardi Volcano,Cocktail,Alcoholic,""Put the juice of 1/2 Lime in glass, then pour in cola and barcardi dark. Top up with Everclear. Light. Figure out how to drink it!"",,Lime,Coca-Cola,151 proof rum,Everclear,,,,,,,,,,";;;
;;;
"14191,Hot Shot,Shot,Alcoholic,""Pour the hot coffee in the shot glass and gently add the Galliano, so it floats on the coffee. Then add some lightly whipped cream over it."",,Coffee,Galliano,Whipped cream,,,,,,,,,,,";;;
;;;
"14193,Irish Coffee #3,Coffee / Tea,Alcoholic,""Stud the strips of orange and lemon peel with 2 cloves each and place them in a frying pan or chafing dish with the stick of cinnamon and the 2 teaspoons of sugar. Place over moderate heat, stirring occationally with a wooden spoon, until the sugar has melted. Pour the Irish Whiskey into the pan and light a match to the liquid. (Be sure to step back since the flame will flare up instantly.) Shake the pan to and fro slowly until the flame dies out. Pour in the hot coffee all at once and let it come to a simmer. Remove from the heat. Rub the cut edge of a strip of lemon peel around the inside of each the irish coffee cup and dip it into a dish of caster sugar so that the sugar adheres to the inside rim. Pour in the coffee, trying not to disturb the sugar. Top each serving with a dollop of whipped cream."",,Orange peel,Lemon peel,Cloves,Cinnamon,Sugar,Irish whiskey,Coffee,Whipped cream,,,,,,";;;
;;;
14195,Snowball,Ordinary Drink,Alcoholic,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,,Advocaat,Lemonade,Lemon,Ice,,,,,,,,,,;;;
;;;
14197,Cokaretto,Cocktail,Alcoholic,Fill tall glass with ice. Pour Coca-Cola into glass. Add amaretto and stir. Drink with straw.,,Amaretto,Coca-Cola,,,,,,,,,,,,;;;
;;;
14199,Tripple Pleasure,Cocktail,Alcoholic,dump it in a glass of ice and enjoy,,Vodka,Tequila,Yukon Jack,Cranberry juice,Orange juice,Pineapple juice,,,,,,,,;;;
;;;
"14201,Robot,Ordinary Drink,Alcoholic,""Mix well, add ice last. Serves two normal people or one alcoholic."",,Jack Daniels,Absolut Vodka,Grenadine,,,,,,,,,,,";;;
;;;
"14203,Green Orange,Cocktail,Alcoholic,""Pour the Pisang Ambon into a glass, of the approx. size 1 dl. Slowly pour the OJ into the liquor. No stirring... Enjoy !"",,Pisang Ambon,Orange juice,,,,,,,,,,,,";;;
;;;
"14205,Kalimocho,Punch / Party Drink,Alcoholic,""Drink (or throw away) one half of a 1.5 ltr. bottle of Coke. Then simply pour the wine into the bottle, slowly, so that it gets full. Do not shake the bottle, but simply turn it over a couple of times."",,Red wine,Coca-Cola,,,,,,,,,,,,";;;
;;;
"14209,Mocha-Berry,Coffee / Tea,Alcoholic,""pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream."",http://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,Coffee,Chambord raspberry liqueur,Cocoa powder,Whipped cream,,,,,,,,,,";;;
;;;
14211,Tahitian Tea,Cocktail,Alcoholic,Fill a cocktail shaker with ice. Add 1/2 oz of each liquor. Fill with 3 oz of each juice. Shake. Serve in a Hurricane or Collins glass. Garnish with fruit slices (if you have the patience). Enjoy!,,Ice,Vodka,Rum,Gin,Triple sec,Orange juice,Cranberry juice,,,,,,,;;;
;;;
14213,C*m Shot,Shot,Alcoholic,Blend liquors in shot glass. Top with whipped cream. Serve.,,Butterscotch schnapps,Bailey's irish cream,Whipped cream,,,,,,,,,,,;;;
;;;
"14215,Navel Caribbean Love,Ordinary Drink,Alcoholic,""Pour 3 oz of Malibu into the Hurricane glass. Slowly pour in the Orange juice, and VOILA!"",,Malibu rum,Orange juice,,,,,,,,,,,,";;;
;;;
"14217,Clam Eye,Other/Unknown,Alcoholic,""Shake Clamato (keep at room temperature). Pour Clamato into Pilsner glass or oversized beer mug. Pour beer generously down the inside of the glass until full. Be careful of foaming head. Add celery salt, tobasco sauce, and/or worchestershire sauce for flavouring."",,Clamato juice,Beer,,,,,,,,,,,,";;;
;;;
14219,Afterburner #1,Shot,Alcoholic,pour both ingredients and let them mix some(you can stir it some to help it out),,Aftershock,151 proof rum,,,,,,,,,,,,;;;
;;;
14221,Midori Splice,Cocktail,Alcoholic,Build all ingredients over ice in a tall glass. Float fresh cream last.,,Midori melon liqueur,Malibu rum,Pineapple juice,Cream,,,,,,,,,,;;;
;;;
14223,Somebird,Cocktail,Alcoholic,Mix ingredients in random order and shake on ice.,,Gin,Galliano,Pisang Ambon,Banana liqueur,Lemon,Pineapple juice,,,,,,,,;;;
;;;
14225,Dr. Pepper #1,Other/Unknown,Alcoholic,Place half a beer into a beer mug. Add to this half a can of coke. Pour an ounce of amaretto into a shot glass. Drop the shot glass into the mug and CHUG immediately!!!,,Beer,Coca-Cola,Amaretto,,,,,,,,,,,;;;
;;;
"14227,Gumbys' Ruby Red,Ordinary Drink,Alcoholic,""Mix the Rum, grapefruit juice and pineapple juice. Stir well and add ice cubes to the top for a delicious drink."",,White rum,Grapefruit juice,Pineapple juice,Ice,,,,,,,,,,";;;
;;;
"14229,747,Shot,Alcoholic,""pour kaluha, then Baileys, then Frangelico not chilled and not layered -- SERVE!!!"",http://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,Kahlua,Bailey's irish cream,Frangelico,,,,,,,,,,,";;;
;;;
"14231,Southern Doctor,Punch / Party Drink,Alcoholic,""Pour Southern Comfort in mason jar, fill with Dr. Pepper, chill with ice, and throw a party!"",,Southern Comfort,Dr. Pepper,,,,,,,,,,,,";;;
;;;
14233,Strawberry Bomb,Shot,Alcoholic,Pour ingredients into shot glass and slam. Enjoy!,,Strawberry schnapps,Everclear,,,,,,,,,,,,;;;
;;;
14235,Pisang Garuda,Cocktail,Alcoholic,Mix with ice cubes. Garnish: Slice of orange. Two straws.,,Pisang Ambon,White rum,Bitter lemon,,,,,,,,,,,;;;
;;;
14237,Green Dinosaur #1,Ordinary Drink,Alcoholic,Combine all and stir. Serve in highball glass over ice,,Vodka,Gin,Rum,Midori melon liqueur,Triple sec,Sour mix,7-Up,,,,,,,;;;
;;;
14239,Comfort Driver,Ordinary Drink,Alcoholic,Pour orange juice over 3 cubes ice in a highball glass add Southern Comfort and stir lightly,,Southern Comfort,Orange juice,Ice,,,,,,,,,,,;;;
;;;
14243,Hot Whiskey,Cocktail,Alcoholic,Measure the whiskey in the glas. Add cloves in the fresh lemon and put it into the whiskey. Add hot water and one tbs sugar Serve imedeatly.,,Irish whiskey,Lemon,Cloves,Sugar,Water,,,,,,,,,;;;
;;;
14244,Vodka & Schweppes,Ordinary Drink,Alcoholic,For best result use Smirnoff vodka.,,Vodka,Bitter lemon,Ice,,,,,,,,,,,;;;
;;;
"14246,Chocolate Covered Cherry,Ordinary Drink,Alcoholic,""In a shaker half filled with ice cubes combine all of the ingredients. Shake well, strain into a cocktail glass."",,Amaretto,Vodka,Chocolate milk,Grenadine,,,,,,,,,,";;;
;;;
14248,Nägermeister,Ordinary Drink,Alcoholic,Kahlua. Add Jäger. Fill up with coffee. Serve with cream.,,Jägermeister,Kahlua,Coffee,,,,,,,,,,,;;;
;;;
14250,Mussaka,Ordinary Drink,Alcoholic,1 oz ouzo 1/2 oz drambuie in an old fashion glass fill with pepsi cola add ice if desired,,Ouzo,Drambuie,Pepsi Cola,,,,,,,,,,,;;;
;;;
14252,Black Watch,Cocktail,Alcoholic,Pour all ingrediants into a shaker 2/3 full of ice. Stir well - strain into a highball glass.,,Kahlua,Scotch,Soda water,,,,,,,,,,,;;;
;;;
14254,Buffalo Sweat,Ordinary Drink,Alcoholic,Stir in a shotglass. Drink quickly.,,Bourbon,Tabasco sauce,,,,,,,,,,,,;;;
;;;
14256,All Night Long,Ordinary Drink,Alcoholic,Mix all together in hurricane glass. Shake well. Garnish-orange flag,,Malibu rum,Kahlua,Vodka,Dark Creme de Cacao,Pineapple juice,Sour mix,,,,,,,,;;;
;;;
"14258,Pan Galactic Gargle Blaster,Cocktail,Alcoholic,""Take a pintglass (= approx. 0.5 litres) Put the Tia Maria, the vodka and the cherry brandy together. Add a dash of lime juice. Fill the rest of the glass up with (50% - 50%) with dry cider and 7 -up Add ice cubes."",,Tia maria,Vodka,Cherry brandy,Lime juice,7-Up,Cider,Ice,,,,,,,";;;
;;;
"14260,Bay Breeze,Cocktail,Alcoholic,""First, add cubed ice, then add the three parts stoli, then add the pineapple juice and last but not least, add the cranberry juice for color."",,Vodka,Cranberry juice,Pineapple juice,,,,,,,,,,,";;;
;;;
"14262,Water (the original),Other/Unknown,Non alcoholic,""Funny how the program wouldn't let me post this without adding mixing instructions. There are so many ways to get hold of it. You can draw it, pour it, dig for it or simply dig it, you can get it from a well, a tap, a source, a fountain, a stream, you can drink it straight up, out of your hand, from a glass, a bottle, a jar and a container. Soft water may have the disadvantage of containing only minute quantities of magnesium, whereas hard water might be bad for your favourite sweat-shirt... But all in all, NO WATER - NO LIFE. So get a life, care for your water."",,Water,,,,,,,,,,,,,";;;
